MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec,src_year,Passfail_sum,OTH,CO#,RECTOPICNAME,topcrec,MeasureID,TYPEREC,TOPICREC,MeasID_First,Ballotquestion,toprec,outcome,is_bond,is_tax,pct,passed,req,year,total,key,mkey,hisp_share,white_share,elf,pupils,share65,pp_current,wave,leaid
201800676.0,2018,,3,SONOMA,2018-11-06,Old Adobe Union Elementary,0,M,L,"To improve the quality of education; repair and replace leaky roofs; modernize outdated classrooms, restrooms and school facilities; and improve student access to computers and modern technology; shall Old Adobe Union School District issue $38,500,000 of bonds at legal rates, generating on average $2,200,000 annually as long as bonds are outstanding at a rate of approximately 3 cents per $100 assessed value, with annual audits, independent citizen’s oversight, no money for salaries and all money staying local?",,11,GO Bond,,10,Education,7028.0,3937,10965.0,0.6409484724122207,F,1.0,PassF,0,201800656,7028.0,3937,10965.0,0.6409484724122207,1.0,PassF,,,2018,,,49.0,,,,10.0,10.0,,,,,True,False,0.6409484724122207,1.0,F,2018,10965.0,OLD ADOBE UNION ELEMENTARY,OLD ADOBE UNION ELEMENTARY,0.158656089594027,0.7456836210919272,0.4138732950545558,2143.0,0.1264178590274174,9825.806858493395,2000,OLD ADOBE UNION ELEMENTARY
201800677.0,2018,,3,SONOMA,2018-11-06,Shoreline Unified,0,M,I,"To repair and modernize outdated classrooms and buildings, replace aging portables, upgrade infra structure, construct new educational facilities, and improve access to technology, shall Shoreline Unified School District issue $19.5 million in bonds at legal interest rates, with projected tax rates of 3.9¢ per $100 of taxable value while bonds are outstanding (generating on average approximately $1.45 million annually for issued bonds), and requiring citizens’ oversight, annual audits and all funds spent to benefit Shoreline students and schools?",,11,GO Bond,,10,Education,667.0,415,1082.0,0.6164510166358595,F,1.0,PassF,1,201800561,1980.0,988,2968.0,0.6671159029649596,1.0,PassF,,,2018,,,49.0,,,,10.0,10.0,,,,,True,False,0.6164510166358595,1.0,F,2018,1082.0,SHORELINE UNIFIED,SHORELINE UNIFIED,0.6011904761904762,0.3492063492063492,0.514951814058957,504.0,0.2160858342021135,35261.71380987089,2019,SHORELINE UNIFIED
201800678.0,2018,,3,STANISLAUS,2018-06-05,Patterson Joint Unified,0,M,V,"To repair Patterson’s classrooms, construct classrooms for 21st Century learning/reduce overcrowding, make fire safety/security improvements, replace aging plumbing/sewer/electrical systems, acquire, construct/repair classrooms, sites, facilities/equipment, shall the measure be adopted to reauthorize the $33,852,058.10 Patterson Joint Unified School District bonds approved in 2008 as new bonds, at legal rates, levy on average 6 cents/$100 assessed value ($2,600,000 annually) while bonds are outstanding, with taxpayer oversight, audits, no increase in total authorized District debt?",,11,GO Bond,,10,Education,1897.0,1148,3045.0,0.6229885057471264,F,1.0,PassF,1,201800630,1916.0,1160,3076.0,0.6228868660598179,1.0,PassF,,,2018,,,50.0,,,,10.0,10.0,,,,,True,False,0.6229885057471264,1.0,F,2018,3045.0,PATTERSON UNIFIED,PATTERSON UNIFIED,0.7504450558342773,0.1029292765819712,0.4189824206841476,6179.0,0.1282764537163518,13249.72215209321,2019,PATTERSON UNIFIED
201800679.0,2018,,3,STANISLAUS,2018-11-06,Modesto City Elementary,0,M,D,"To repair leaking roofs; improve fire, emergency, security camera systems; provide accessibility for students with disabilities; update cafeterias, plumbing, HVAC and electrical systems, shall Modesto City Elementary School District issue $74 million in bonds at legal interest rates, collecting about $3.7 million annually with rates approximately $28 per $100,000 assessed valuation while bonds are outstanding, with citizen oversight, annual audits, no funds for administrator salaries, all funds staying local?",,11,GO Bond,,10,Education,20541.0,7840,28381.0,0.7237588527536027,F,1.0,PassF,0,201800657,20541.0,7840,28381.0,0.7237588527536027,1.0,PassF,,,2018,,,50.0,,,,10.0,10.0,,,,,True,False,0.7237588527536027,1.0,F,2018,28381.0,MODESTO CITY ELEMENTARY,MODESTO CITY ELEMENTARY,0.498025613660619,0.3475453575240128,0.620268335214569,33287.0,0.1044682626505323,9453.615478125632,2000,MODESTO CITY ELEMENTARY
201800680.0,2018,,3,STANISLAUS,2018-11-06,Modesto City Elementary,0,M,E,"To update classrooms/science labs to support quality instruction in math/science/reading/writing; replace aging portables with permanent classrooms; equip classrooms with technology preparing students for 21st­Century jobs, shall Modesto City Elementary School District issue $57 million in bonds at legal interest rates, collecting about $2.85 million annually with rates approximately $22 per $100,000 assessed valuation while bonds are outstanding, with citizen oversight, audits, no funds for administrators, all funds local?",,11,GO Bond,,10,Education,19678.0,8611,28289.0,0.6956060659620347,F,1.0,PassF,0,201800658,19678.0,8611,28289.0,0.6956060659620347,1.0,PassF,,,2018,,,50.0,,,,10.0,10.0,,,,,True,False,0.6956060659620347,1.0,F,2018,28289.0,MODESTO CITY ELEMENTARY,MODESTO CITY ELEMENTARY,0.498025613660619,0.3475453575240128,0.620268335214569,33287.0,0.1044682626505323,9453.615478125632,2000,MODESTO CITY ELEMENTARY
201800681.0,2018,,3,STANISLAUS,2018-11-06,Riverbank Unified,0,M,G,"Without increasing current tax rates, shall Riverbank Unified School District improve campus security and student safety; renovate, construct, equip, repair and improve classrooms and school facilities; repair/ replace leaky roofs; and replace and upgrade electrical wiring to meet current fire safety codes by issuing $19.1 million in bonds with legal rates, an average tax levy of 5.5 cents per $100 of assessed valuation while the bonds are outstanding (averaging $1.1 million/year), annual audits, and independent taxpayer oversight?",,11,GO Bond,,10,Education,2388.0,1353,3741.0,0.6383319967923016,F,1.0,PassF,0,201800659,2388.0,1353,3741.0,0.6383319967923016,1.0,PassF,,,2018,,,50.0,,,,10.0,10.0,,,,,True,False,0.6383319967923016,1.0,F,2018,3741.0,RIVERBANK UNIFIED,RIVERBANK UNIFIED,0.8183930942895087,0.1384462151394422,0.3103866076199847,3012.0,0.1282764537163518,14259.10687611412,2019,RIVERBANK UNIFIED
201800682.0,2018,,3,STANISLAUS,2018-11-06,Salida Union Elementary,0,M,A,"Without increasing current tax rates, shall Salida Union School District improve campus security and student safety by constructing secure school entrances, exits and fencing; renovate classrooms and schools; repair leaky plumbing; and replace and upgrade electrical wiring to meet current fire safety codes by issuing $2.5 million in bonds with legal rates, an average tax levy of $0.005 per $100 of assessed valuation while the bonds are outstanding (averaging $200,000/year), annual audits and independent taxpayer oversight?",,11,GO Bond,,10,Education,3992.0,1879,5871.0,0.6799523079543519,F,1.0,PassF,0,201800660,3992.0,1879,5871.0,0.6799523079543519,1.0,PassF,,,2018,,,50.0,,,,10.0,10.0,,,,,True,False,0.6799523079543519,1.0,F,2018,5871.0,SALIDA UNION ELEMENTARY,SALIDA UNION ELEMENTARY,0.6710414902624894,0.1879762912785774,0.5072320634144488,2362.0,0.1282764537163518,13128.579169015657,2019,SALIDA UNION ELEMENTARY
201800683.0,2018,,3,SUTTER,2018-06-05,Brittan Elementary,0,M,Y,"To construct/renovate classrooms, restrooms/school facilities to improve the quality of education at Brittan Elementary School, build a gymnasium for school and community use; repair, construct, acquire classrooms, sites and equipment, shall this Brittan Elementary School District measure be adopted to issue $4,000,000 of bonds at legal rates, levy proximately 3 cents/$100 assessed value, generating approximately $260,000 annually while bonds are outstanding, with annual audits, independent citizens’ oversight, NO money for salaries, all money staying local?",,11,GO Bond,,10,Education,699.0,393,1092.0,0.6401098901098901,F,1.0,PassF,0,201800661,699.0,393,1092.0,0.6401098901098901,1.0,PassF,,,2018,,,51.0,,,,10.0,10.0,,,,,True,False,0.6401098901098901,1.0,F,2018,1092.0,BRITTAN ELEMENTARY,BRITTAN ELEMENTARY,0.2300884955752212,0.6880530973451328,0.4679399326493851,452.0,0.1500171680071585,9034.354538018191,2019,BRITTAN ELEMENTARY
201800684.0,2018,,3,SUTTER,2018-11-06,Woodland Joint Unified,0,M,O,"To finance installation of a comprehensive HVAC system at Woodland High School and construction of a new practice gymnasium at Pioneer High School, shall the Woodland Joint Unified School District issue $20,200,000 of bonds with an estimated $4,448,000 in taxes raised annually on average for five years at average projected tax rates of 5.28 cents per $100 of assessed valuation, with citizen oversight, annual audits, no funds for administrator salaries, with all funds staying local?",,11,GO Bond,,10,Education,16.0,28,44.0,0.36363636363636365,F,2.0,FailF,1,201800662,9700.0,10607,20307.0,0.4776677992810361,2.0,FailF,,,2018,,,51.0,,,,10.0,10.0,,,,,True,False,0.36363636363636365,0.0,F,2018,44.0,WOODLAND UNIFIED,WOODLAND UNIFIED,0.6840186347984606,0.2020457767875227,0.48586504315321,9874.0,0.1214435569951047,12323.850444369697,2019,WOODLAND UNIFIED
201800687.0,2018,,3,TEHAMA,2018-11-06,Gerber Union Elementary,0,M,D,"To construct a new gymnasium/multi-purpose room, enhance student safety and security, restructure the main entrance, modernize classrooms and support facilities, including restrooms, upgrade playgrounds and athletic fields, and provide the local match for State grants, shall the Gerber Union Elementary School District issue $6,500,000 of bonds at legal rates, repayment averaging $435,700 annually while bonds are outstanding, at a rate of approximately 8.1 cents per $100 of assessed value, with annual audits and NO money for administrator salaries?",,11,GO Bond,,10,Education,477.0,435,912.0,0.5230263157894737,F,2.0,FailF,0,201800665,477.0,435,912.0,0.5230263157894737,2.0,FailF,,,2018,,,52.0,,,,10.0,10.0,,,,,True,False,0.5230263157894737,0.0,F,2018,912.0,GERBER UNION ELEMENTARY,GERBER UNION ELEMENTARY,0.6898395721925134,0.2433155080213903,0.4619663130201036,374.0,0.1925616472649893,13801.79496728008,2019,GERBER UNION ELEMENTARY
201800688.0,2018,,3,TEHAMA,2018-11-06,Red Bluff Union Elementary,0,M,C,"To renovate/upgrade classrooms, restrooms and school facilities that improve the quality of education; replace deteriorating plumbing systems; upgrade inadequate electrical, heating and air conditioning systems; repair/replace leaky roofs; and make health/safety improvements, shall Red Bluff Union Elementary School District issue $12,000,000 of bonds, at legal rates, raising on average $700,000 annually, estimated through 2053, levying approximately $0.03/$100 assessed valuation, with annual audits, independent citizens’ oversight, NO money for administrator salaries and all money for local schools?",,11,GO Bond,,10,Education,3799.0,2481,6280.0,0.604936305732484,F,1.0,PassF,0,201800666,3799.0,2481,6280.0,0.604936305732484,1.0,PassF,,,2018,,,52.0,,,,10.0,10.0,,,,,True,False,0.604936305732484,1.0,F,2018,6280.0,RED BLUFF UNION ELEMENTARY,RED BLUFF UNION ELEMENTARY,0.3691634241245136,0.5335603112840467,0.5727821390180017,2056.0,0.1925616472649893,12600.959082106992,2019,RED BLUFF UNION ELEMENTARY
201800689.0,2018,,3,TULARE,2018-11-06,Ducor Union Elementary,0,M,B,"To improve educational quality; upgrade/modernize classrooms, restrooms, and support facilities; make health/safety/accessibility improvements; and repair/replace/upgrade old and inefficient plumbing and electrical systems; shall Ducor Union Elementary School District issue $2,100,000 of bonds at legal rates, levy an estimated average 3.0 cents/$100 of assessed value ($141,000 annually) while bonds are outstanding, with independent citizens’ oversight and NO money for administrative salaries, and funding that cannot be taken by the State, be adopted?",,11,GO Bond,,10,Education,136.0,129,265.0,0.5132075471698113,F,2.0,FailF,0,201800667,136.0,129,265.0,0.5132075471698113,2.0,FailF,,,2018,,,54.0,,,,10.0,10.0,,,,,True,False,0.5132075471698113,0.0,F,2018,265.0,DUCOR UNION ELEMENTARY,DUCOR UNION ELEMENTARY,0.9675324675324676,0.0259740259740259,0.0631641086186539,154.0,0.1115635919618617,14274.024739601124,2019,DUCOR UNION ELEMENTARY
201800690.0,2018,,3,TULARE,2018-11-06,Stone Corral Elementary,0,M,C,"To improve the quality of education; repair or replace leaky roofs; construct a multipurpose room/gym; and modernize/renovate outdated classrooms, restrooms and school facilities; shall Stone Corral School District issue $750,000 of bonds at legal interest rates, raising on average $49,000 annually as long as bonds are outstanding, at a rate of 3 cents per $100 assessed value, have an independent citizens’ oversight committee with NO money for administrative salaries?",,11,GO Bond,,10,Education,57.0,31,88.0,0.6477272727272727,F,1.0,PassF,0,201800668,57.0,31,88.0,0.6477272727272727,1.0,PassF,,,2018,,,54.0,,,,10.0,10.0,,,,,True,False,0.6477272727272727,1.0,F,2018,88.0,STONE CORRAL ELEMENTARY,STONE CORRAL ELEMENTARY,0.9710144927536232,0.0217391304347826,0.0566057550934677,138.0,0.1115635919618617,12480.516814656552,2019,STONE CORRAL ELEMENTARY
201800691.0,2018,,3,TULARE,2018-11-06,Three Rivers Union Elementary,0,M,E,"To improve the quality of education; repair or replace leaky roofs; replace outdated and energy inefficient heating, ventilation and air-conditioning systems; and modernize/renovate outdated classrooms, restrooms and school facilities; shall Three Rivers Union School District issue $4,000,000 of bonds at legal interest rates, raising an average $239,000 annually as long as bonds are outstanding, at a rate of 3 cents per $100 assessed value, have an independent citizens’ oversight committee with NO money for administrative salaries?",,11,GO Bond,,10,Education,838.0,429,1267.0,0.6614048934490924,F,1.0,PassF,0,201800669,838.0,429,1267.0,0.6614048934490924,1.0,PassF,,,2018,,,54.0,,,,10.0,10.0,,,,,True,False,0.6614048934490924,1.0,F,2018,1267.0,THREE RIVERS UNION ELEMENTARY,THREE RIVERS UNION ELEMENTARY,0.2105263157894736,0.6466165413533834,0.5210017525015547,133.0,0.1115635919618617,11312.91465943514,2019,THREE RIVERS UNION ELEMENTARY
201800692.0,2018,,3,TULARE,2018-11-06,Visalia Unified,0,M,A,"To protect quality education with funding that cannot be taken by the State, shall Visalia Unified School District: upgrade classrooms, labs and computer systems to support science, technology, English, arts and math; prevent school/classroom overcrowding; and improve school safety/security; by issuing $105,300,000 in bonds at legal rates, repaying an annual average of $7,560,000 for 30 years, at approximately $36 per $100,000 of assessed value, with independent oversight, no money for administrators, and all funds staying local?",,11,GO Bond,,10,Education,24297.0,16103,40400.0,0.601410891089109,F,1.0,PassF,0,201800670,24297.0,16103,40400.0,0.601410891089109,1.0,PassF,,,2018,,,54.0,,,,10.0,10.0,,,,,True,False,0.601410891089109,1.0,F,2018,40400.0,VISALIA UNIFIED,VISALIA UNIFIED,0.6919489361702128,0.1928851063829787,0.4786587315165233,29375.0,0.1115635919618617,12251.752393033412,2019,VISALIA UNIFIED
201800693.0,2018,,3,VENTURA,2018-06-05,El Tejon Unified,0,M,D,"To improve the quality of education; make health and safety improvements; modernize outdated classrooms, restrooms and school facilities; and improve student access to modern technology; shall El Tejon Unified School District issue $16,000,000 of bonds at legal rates, averaging $900,000 annually as long as bonds are outstanding at a rate of approximately 5.7 cents per $100 assessed value, with annual audits, an independent citizens’ oversight committee, NO money for salaries, and funding that cannot be taken by the State?",,11,GO Bond,,10,Education,44.0,40,84.0,0.5238095238095238,F,2.0,FailF,1,201800527,1098.0,789,1887.0,0.5818759936406995,1.0,PassF,,,2018,,,56.0,,,,10.0,10.0,,,,,True,False,0.5238095238095238,0.0,F,2018,84.0,EL TEJON UNIFIED,EL TEJON UNIFIED,0.4403183023872679,0.4907161803713528,0.5623623609537814,754.0,0.1067007945779881,12185.259194945951,2019,EL TEJON UNIFIED
201800694.0,2018,,3,VENTURA,2018-06-05,Hueneme Elementary,0,M,B,"To improve the quality of education; upgrade, modernize, and construct classrooms, restrooms and school facilities; repair or replace leaky roofs; renovate plumbing, sewer, and build new classrooms; shall the Hueneme Elementary School District issue $34,200,000 of bonds at legal interest rates, raising between $1,300,000 and $3,300,000 annually at a rate of approximately $0.03 per $100 assessed value, with annual audits, an independent citizens’ oversight committee, NO money for salaries, and funding that cannot be taken by the State?",,11,GO Bond,,10,Education,3491.0,1537,5028.0,0.6943118536197295,F,1.0,PassF,0,201800671,3491.0,1537,5028.0,0.6943118536197295,1.0,PassF,,,2018,,,56.0,,,,10.0,10.0,,,,,True,False,0.6943118536197295,1.0,F,2018,5028.0,HUENEME ELEMENTARY,HUENEME ELEMENTARY,0.8363956707777498,0.0914925748804429,0.2900226224979851,7946.0,0.1506356349799295,13356.051254460765,2019,HUENEME ELEMENTARY
201800695.0,2018,,3,VENTURA,2018-06-05,Oxnard Union High,0,M,A,"To improve/repair Adolfo Camarillo, Channel Islands, Condor, Frontier, Hueneme, Oxnard, Pacifica, Rio Mesa, and Rancho Campana and Oxnard Adult School including leaky roofs, outdated plumbing, electrical wiring and air conditioning; and construct a new high school in Oxnard, shall Oxnard Union High School District issue $350 million of bonds with legal rates, estimated annual repayments averaging $20 million for 31 years, projected tax rates of 3 cents per $100 of assessed valuation, citizen oversight and annual audits?",,11,GO Bond,,10,Education,25217.0,19502,44719.0,0.5638990138419911,F,1.0,PassF,0,201800672,25217.0,19502,44719.0,0.5638990138419911,1.0,PassF,,,2018,,,56.0,,,,10.0,10.0,,,,,True,False,0.5638990138419911,1.0,F,2018,44719.0,OXNARD UNION HIGH,OXNARD UNION HIGH,0.7960686501573727,0.1113486549082487,0.3503349215539261,16839.0,0.1506356349799295,13522.690902039749,2019,OXNARD UNION HIGH
201800696.0,2018,,3,VENTURA,2018-06-05,Pleasant Valley Elementary,0,M,C,"To improve the quality of education; repair/replace leaky roofs; increase energy efficiency; modernize and construct classrooms, restrooms and school facilities; and improve student access to modern technology; shall Pleasant Valley School District issue $119,000,000 of bonds at legal rates, raising between $4,400,000 - $10,800,000 annually through 2048 at a rate of approximately $0.03 per $100 assessed value, with annual audits, an independent citizens’ oversight committee, NO money for salaries, and funding that cannot be taken by the State?",,11,GO Bond,,10,Education,10650.0,8644,19294.0,0.5519850730797139,F,1.0,PassF,0,201800673,10650.0,8644,19294.0,0.5519850730797139,1.0,PassF,,,2018,,,56.0,,,,10.0,10.0,,,,,True,False,0.5519850730797139,1.0,F,2018,19294.0,PLEASANT VALLEY ELEMENTARY,PLEASANT VALLEY ELEMENTARY,0.0509803921568627,0.8901960784313725,0.2028219915417147,510.0,0.1858004196117572,9395.911912702495,2010,PLEASANT VALLEY ELEMENTARY
201800698.0,2018,,3,VENTURA,2018-11-06,Mesa Union Elementary,0,M,O,"To improve the quality of education; upgrade outdated classrooms, restrooms and school facilities;
replace/renovate aging heating and air-conditioning, deteriorating plumbing, and inadequate electrical systems; make safety and security improvements; shall Mesa Union School District issue $9,875,000 of bonds at legal interest rates, raising an average $532,090 annually as long as bonds are outstanding, at a rate of 3 cents per $100 assessed value, with independent citizens' oversight, NO money for administrative salaries, and all money spent locally?",,11,GO Bond,,10,Education,862.0,683,1545.0,0.5579288025889968,F,1.0,PassF,0,201800674,862.0,683,1545.0,0.5579288025889968,1.0,PassF,,,2018,,,56.0,,,,10.0,10.0,,,,,True,False,0.5579288025889968,1.0,F,2018,1545.0,MESA UNION ELEMENTARY,MESA UNION ELEMENTARY,0.7216828478964401,0.1650485436893204,0.4462301400278589,618.0,0.1506356349799295,10503.756476039523,2019,MESA UNION ELEMENTARY
201800699.0,2018,,3,VENTURA,2018-11-06,Rio Elementary,0,M,L,"To improve the quality of education; modernize outdated classrooms, restrooms and facilities; make health, safety, and security improvements; provide HVAC; upgrade technology; and construct new classrooms and libraries, shall Rio Elementary School District issue $59,200,000 of bonds at legal interest rates, raising on average $3,480,000 annually as long as bonds are outstanding, at a rate of approximately 2.7 cents per $100 assessed value, with annual audits, independent oversight committee, NO money for salaries, and all money staying local?",,11,GO Bond,,10,Education,6714.0,2614,9328.0,0.7197684391080618,F,1.0,PassF,0,201800675,6714.0,2614,9328.0,0.7197684391080618,1.0,PassF,,,2018,,,56.0,,,,10.0,10.0,,,,,True,False,0.7197684391080618,1.0,F,2018,9328.0,RIO ELEMENTARY,RIO ELEMENTARY,0.8660899003197292,0.0567989467744969,0.2439995289787877,5317.0,0.1506356349799295,13530.40751093726,2019,RIO ELEMENTARY
201800700.0,2018,,3,YOLO,2018-11-06,Davis Joint Unified,0,M,M,"To update classrooms, science/Innovation labs, and facilities to meet current academic standards, improve accessibility for students, upgrade school safety/security, keep schools well-maintained, and modernize classroom learning technology, shall Davis Joint Unified School District Issue $150,900,000 in bonds, at legal interest rates, raising $11,000,000 on average annually to repay bonds while outstanding, at an estimated rate of $60 per $100,000 of assessed value, with citizen oversight, annual audits, no funds for administrator salaries, and funds staying local?",,11,GO Bond,,10,Education,22193.0,7607,29800.0,0.744731543624161,F,1.0,PassF,1,201800647,22211.0,7616,29827.0,0.7446608777282329,1.0,PassF,,,2018,,,57.0,,,,10.0,10.0,,,,,True,False,0.744731543624161,1.0,F,2018,29800.0,DAVIS UNIFIED,DAVIS UNIFIED,0.2216241516498946,0.4947343786566814,0.668988586101323,8546.0,0.1214435569951047,12881.601976235068,2019,DAVIS UNIFIED
201800701.0,2018,,3,YOLO,2018-11-06,Winters Joint Unified,0,M,P,"To improve the quality of education; repair/replace leaky roofs; modernize outdated classrooms, restrooms and school facilities; and replace deteriorating plumbing and sewer systems; shall Winters Joint Unified School District issue $20,000,000 of bonds, raising on average $1,100,000 annually as long as bonds are outstanding at a rate of 6 cents per $100 of assessed valuation, have an independent citizens’ oversight committee and have NO money used for administrative salaries and all money staying local?",,11,GO Bond,,10,Education,1873.0,885,2758.0,0.6791153009427121,F,1.0,PassF,1,201800649,2119.0,1084,3203.0,0.6615672806743678,1.0,PassF,,,2018,,,57.0,,,,10.0,10.0,,,,,True,False,0.6791153009427121,1.0,F,2018,2758.0,WINTERS UNIFIED,WINTERS UNIFIED,0.6792815907633099,0.286722257857601,0.4559541917834371,1559.0,0.1214435569951047,12428.318936869176,2019,WINTERS UNIFIED
201800702.0,2018,,3,YOLO,2018-11-06,Woodland Joint Unified,0,M,O,"To finance installation of a comprehensive HVAC system at Woodland High School and construction of a new practice gymnasium at Pioneer High School, shall the Woodland Joint Unified School District issue $20,200,000 of bonds with an estimated $4,448,000 in taxes raised annually on average for five years at average projected tax rates of 5.28 cents per $100 of assessed valuation, with citizen oversight, annual audits, no funds for administrator salaries, with all funds staying local?",,11,GO Bond,,10,Education,9684.0,10579,20263.0,0.47791541232788826,F,2.0,FailF,1,201800662,9700.0,10607,20307.0,0.4776677992810361,2.0,FailF,,,2018,,,57.0,,,,10.0,10.0,,,,,True,False,0.47791541232788826,0.0,F,2018,20263.0,WOODLAND UNIFIED,WOODLAND UNIFIED,0.6840186347984606,0.2020457767875227,0.48586504315321,9874.0,0.1214435569951047,12323.850444369697,2019,WOODLAND UNIFIED
201800703.0,2018,,3,YUBA,2018-06-05,Plumas Lake Elementary,0,M,G,"Shall the measure, to design and build a middle school that provides necessary modern facilities for students including spaces for science, math, art, technology, music and sports, and no money for administrators’ salaries, authorize Plumas Lake Elementary School District to issue $20,000,000 in bonds, at legal rates, levy/collect on average $0.072/$100 of assessed value ($1,050,000 annually) while bonds are outstanding, with all funds used locally to construct a middle school, be adopted?",,11,GO Bond,,10,Education,608.0,630,1238.0,0.4911147011308562,T,2.0,FailT,0,201800676,608.0,630,1238.0,0.4911147011308562,2.0,FailT,,,2018,,,58.0,,,,10.0,10.0,,,,,True,False,0.4911147011308562,0.0,T,2018,1238.0,PLUMAS LAKE ELEMENTARY,PLUMAS LAKE ELEMENTARY,0.2891832229580574,0.4922737306843267,0.6543735086342867,1359.0,0.1227737035096909,11271.925472863246,2019,PLUMAS LAKE ELEMENTARY
201800704.0,2018,,3,YUBA,2018-11-06,Marysville Joint Unified,0,M,J,"To repair/improve aging local schools with funding that cannot be taken by the State, replace leaking roofs, outdated heating, air conditioning, electrical/plumbing; remove asbestos/dry rot; upgrade outdated classrooms, science labs/technology; improve safety/security systems; acquire, construct, equip facilities, shall Marysville Joint Unified School District measure be adopted to issue $74,000,000 in bonds at legal rates, levy on average 5.634¢/$100 assessed value ($4,187,470 annually) while bonds are outstanding, requiring audits/oversight, no money for administrators?",,11,GO Bond,,10,Education,7349.0,7103,14452.0,0.508510932742873,F,2.0,FailF,1,201800497,7444.0,7178,14622.0,0.5090958829161537,2.0,FailF,,,2018,,,58.0,,,,10.0,10.0,,,,,True,False,0.508510932742873,0.0,F,2018,14452.0,MARYSVILLE UNIFIED,MARYSVILLE UNIFIED,0.4387601564851038,0.3551008125188083,0.6656742230536491,9969.0,0.1227737035096909,12509.792608850568,2019,MARYSVILLE UNIFIED
201900058.0,2019,1.0,3,ALAMEDA,2019-05-07,Dublin Unified,0,M,E,"To protect quality education with funding that cannot be taken by the State, shall Dublin Unified School District update/replace aging classrooms/science labs; provide 21st century computers/technology/classrooms; ensure classrooms meet safety codes; prevent student overcrowding; and improve energy/operational efficiency and utilize savings for teachers/instruction, by issuing $99 million in bonds at legal rates, with independent oversight, no money for administrators, and all funds staying in Dublin?",,11,GO Bond,,10,Education,5079.0,1736,6815.0,0.7452677916360968,T,1.0,PassT,0,201900058,5079.0,1736,6815.0,0.7452677916360968,1.0,,10.0,10.0,2019,PassT,,,,,,,,,,,,True,False,0.7452677916360968,1.0,T,2019,6815.0,DUBLIN UNIFIED,DUBLIN UNIFIED,0.1004373757455268,0.1840159045725646,0.5896381551644408,12575.0,0.1352198334816152,11093.047046506465,2019,DUBLIN UNIFIED
201900059.0,2019,1.0,3,ALAMEDA,2019-11-05,Piedmont City Unified,0,M,G,"To maintain the high quality of education in Piedmont schools, continue funding programs in math, science, technology, engineering, English, music, and arts, keep textbooks and instructional technology up to date, maintain smaller class sizes, and attract and retain qualified teachers, shall the Piedmont Unified School District renew its expiring parcel tax at an annual rate of $2,763 per parcel for 8 years, providing 10.8 million dollars annually, with independent citizen oversight and all money staying local?",,3,Property Tax,,10,Education,3659.0,756,4415.0,0.8287655719139297,T,1.0,PassT,0,201900059,3659.0,756,4415.0,0.8287655719139297,1.0,,1.0,10.0,2019,PassT,,,,,,,,,,,,False,True,0.8287655719139297,1.0,T,2019,4415.0,PIEDMONT CITY UNIFIED,PIEDMONT CITY UNIFIED,0.0880405142189326,0.5823918971562135,0.6022649100711753,2567.0,0.1352198334816152,17310.809155178966,2019,PIEDMONT CITY UNIFIED
201900060.0,2019,1.0,3,ALAMEDA,2019-11-05,Piedmont City Unified,0,M,H,"To provide critically needed funding to attract and retain high quality teachers and educational support staff, shall the Piedmont Unified School District levy a tax of $0.25 per square foot of building improvements, providing 2.6 million dollars annually in dedicated funding for Piedmont schools for 8 years, with independent citizen oversight and all money staying local?",,8,Development Tax,,10,Education,3272.0,1127,4399.0,0.7438054103205274,T,1.0,PassT,0,201900060,3272.0,1127,4399.0,0.7438054103205274,1.0,,1.0,10.0,2019,PassT,,,,,,,,,,,,False,True,0.7438054103205274,1.0,T,2019,4399.0,PIEDMONT CITY UNIFIED,PIEDMONT CITY UNIFIED,0.0880405142189326,0.5823918971562135,0.6022649100711753,2567.0,0.1352198334816152,17310.809155178966,2019,PIEDMONT CITY UNIFIED
201900061.0,2019,19.0,3,LOS ANGELES,2019-02-26,San Marino Unified,0,M,R,"In order to continue funding quality educational programs and classroom instruction, limit certain size increases and teaching position reductions, attract and retain high quality teachers and employees, and support educational programs that enhance student achievement, shall San Marino Unified School District extend its expiring school parcel tax for six years at $366 per parcel, collecting approximately $1.6 million annually with exemptions for seniors, adjustment for inflation and all money staying in our community to benefit our local schools?",,3,Property Tax,,10,Education,1806.0,803,2609.0,0.6922192410885397,T,1.0,PassT,0,201900061,1806.0,803,2609.0,0.6922192410885397,1.0,,1.0,10.0,2019,PassT,,,,,,,,,,,,False,True,0.6922192410885397,1.0,T,2019,2609.0,SAN MARINO UNIFIED,SAN MARINO UNIFIED,0.0488140254382949,0.2310072189755929,0.5752675903813642,2909.0,0.1325168599731986,14496.668225671358,2019,SAN MARINO UNIFIED
