area,persons,group_persons_acs,other_renter_rent,group_renter_rent,other_renter_gross_rent,group_renter_gross_rent,other_renter_households,group_renter_households,other_owner_value,group_owner_value,other_owner_households,title,group_share,saiz_elasticity,saiz_source
nonmetro_19,1266637.388186603,63019.68019308342,928832114.5919178,61480261.02110885,1188621475.7730358,85979494.76451983,109822.41995839695,6909.755974541772,93364571546.11804,1730334364.6221046,393853.26040755626,,0.05160470980932881,,none
nonmetro_20,910156.932,110068.4451,716811228.852,94968422.62799999,943921929.2844,119061998.484,84159.6375,9096.414499999999,51854987014.27,3456197455.4,254467.0444,,0.12543305467205812,,none
nonmetro_21,1848981.9143073657,31523.393936388373,1465599463.5243807,23203488.525034305,1926866394.8934731,30765672.279444806,186107.64771706227,2876.6752976846997,113721925268.93584,1002718729.8916986,530939.6443221859,,0.0176833993401318,,none
nonmetro_22,712347.9361192894,17842.192286086713,500314961.9236133,18705843.376833104,668642308.1416358,26059385.94722188,65742.79055189918,2361.0872129506693,40543841151.98399,490942298.17382747,199990.67548110007,,0.0259789439925537,,none
nonmetro_23,561646.3542,3379.2122,576119996.1647999,0.0,685608624.6168001,0.0,51728.3828,0.0,65090363454.04,290607382.0,196513.5838,,0.006240479615146579,,none
nonmetro_24,156198.9062,3720.2549,185470234.45200002,2049033.384,230847961.4664,2878198.5456,13989.0731,181.9392,23138396623.25,110799059.5,47598.0006,,0.024703594932815803,,none
nonmetro_25,107679.77908497151,712.6524758724128,134526494.29241014,294412.80000000005,158349173.77534503,317965.824,9719.437279952006,24.5344,24097799550.402893,85846464.0,38011.963035376466,,0.006864502869965937,,none
nonmetro_26,1822733.1016,56251.3272,1185107696.0976,51142959.888,1440206135.3916001,62783141.0424,120041.6432,4469.2859,171319833202.16,1571142957.0,625619.1014,,0.03200922370078129,,none
nonmetro_27,1265365.8973070793,48925.48864113589,941545662.8929279,41847920.95055054,1105360893.8304956,57855052.638611585,95870.63150786921,5081.836093330667,129164103435.68275,1911216570.1867514,411605.13228951104,,0.04010370479012058,,none
nonmetro_28,1544972.6969266732,30873.165024235514,1124112635.5440807,28296690.745148513,1546198276.370397,36067266.55905743,142461.96134989412,3121.462814191419,88876138590.51753,600317539.180798,441812.6496541695,,0.020726491564006376,,none
nonmetro_29,1527911.287965115,40863.3090357629,1060478506.0993986,30503052.02612827,1395931989.6965864,47178966.60735835,137194.39862463335,3459.094629962365,105494147694.8505,1233233580.0260272,440922.59495754587,,0.027739641317991094,,none
nonmetro_30,745131.123881188,17871.108575963503,1216831545.3573978,39632807.79686422,1351681061.461993,44466564.442335874,78862.92520595744,2891.9966484315964,120000150577.63521,2496259646.390547,210823.34213576798,,0.02487621134120583,,none
nonmetro_31,664418.0765387549,65083.73358875103,544081538.3494254,59638584.72062276,685132517.9242294,80140199.46505755,63223.5967329262,6762.049483444344,47607350266.113625,2827286874.730897,190413.07665381356,,0.10160064560472334,,none
nonmetro_32,297309.6614,49682.9069,322941676.27199996,62143813.272,383127973.4616,74557571.6376,23138.1132,4448.5036,33740846819.79,2761524981.59,76588.7378,,0.17332588416900077,,none
nonmetro_33,518250.49521959195,3328.786712511251,741213251.0714636,2299458.96,844263955.8370693,2322161.64,50619.03603375338,162.83780000000002,77337647039.99174,118015056.70567057,162211.8897759076,,0.0066621083557440635,,none
nonmetro_35,692353.9508,230375.8264,442212172.4088,211648647.96,551050233.2616,270408713.7252,44447.07,22754.531300000002,43833004962.07,10892558593.26,149239.7906,,0.3451232201054579,,none
nonmetro_36,1346592.289931197,15344.726987441256,1352962018.7740378,24148816.68,1653162981.6628494,28098514.005599998,136033.92189666032,1933.5887,125924773059.3996,495451660.9439556,428045.97628753126,,0.011819211136505272,,none
nonmetro_37,2219507.3289856208,129175.88681307837,2010303076.0086813,132911169.732,2574721316.2502155,176257735.5156,206701.34742286443,14780.776899999999,207538874179.8908,4721005247.644539,642038.9177441633,,0.06036571052886197,,none
nonmetro_38,379497.15009999997,19356.3719,551203668.8472,44985676.908,631058407.614,50944852.142400004,50964.563500000004,4072.244,27161439984.1,871005193.6,103806.0692,,0.05290307149663232,,none
nonmetro_39,2334944.614644922,44842.384160085705,1698725667.945282,45796497.609945804,2320141827.74346,58144007.48710313,207380.48434404802,4499.595100019998,170136839663.16925,2103248166.3265827,708956.4900907251,,0.019919459958101605,,none
nonmetro_40,1329856.0526556256,112133.16124860485,978001513.955002,90795798.55754095,1316232098.58487,128297657.18145095,116807.23441080107,11979.773551215121,79527371605.4298,2720237801.628479,347054.8698989199,,0.0874570612873674,,none
nonmetro_41,698314.4781,89199.1923,811856892.6719999,82906893.684,973707814.6392,95079266.9604,65972.4854,6441.6214,88273005025.37,7236032499.52,191277.7338,,0.13248762778807546,,none
nonmetro_42,1422788.3028,9564.863,977023022.604,9495656.879999999,1291334339.8068,12000599.976,121604.4588,977.1962,104564988333.23,450845218.0,455921.7634,,0.006972747142482028,,none
nonmetro_45,748862.1644410042,26543.461875067507,591797244.0636834,30055154.009604562,776439036.3034829,36393950.93649757,60703.72545774578,2790.4536542054207,70377044607.61946,2126356329.8746674,224412.0788906591,,0.036763861716034046,,none
nonmetro_46,455248.5121487851,10882.410558944106,450588518.99610037,6949341.333866613,549260314.6933306,9195928.314768523,47805.27887211279,848.3606639336066,36419603436.336365,403054413.95860416,127105.38666133386,,0.024793738698944325,,none
nonmetro_47,1593595.9948263273,41335.695646495355,1209793262.3195767,49140523.232760325,1533773714.1392426,60476719.45745885,136541.47106961304,4802.062219288071,149567316033.07227,1071565402.6827917,478753.8509266873,,0.026903728387265468,,none
nonmetro_48,3126353.55018745,958651.3062815365,1989242298.377702,662164981.9889483,2503112602.112231,872422091.7540772,187276.89763411495,72371.32685527585,205520417152.6823,39961197673.649155,656262.4551572996,,0.3180446008513245,,none
nonmetro_49,359400.6294,28318.7766,326762675.52,28818160.38,380857496.8512,32623715.939999998,24375.1239,2223.6855,53334929346.96,1955776266.22,92474.1669,,0.08172616171189093,,none
nonmetro_50,419269.27402740275,1635.8308830883088,527467509.0909091,2601813.333333333,612224980.7740774,3074870.3030303027,40870.59195919592,246.38383838383837,55434754503.9904,229821135.01350135,140910.81788178819,,0.004046791369276209,,none
nonmetro_51,1039061.2453031605,23742.650741962825,950956781.8370953,24934178.977227747,1227959679.2989173,34790631.65106752,97916.8047706411,3161.3614925986603,102008314486.1041,1031661367.073555,318614.6889875598,,0.023700281569816507,,none
nonmetro_53,793305.1843921281,106096.16282510155,1029805050.9504478,150478093.54726884,1182746886.9780016,180690844.48757488,73093.54529520062,12018.614725537684,128562126237.60953,4585945631.422575,223824.49624931675,,0.13871544937048802,,none
nonmetro_54,656628.8792554061,3741.557712710781,403315645.47726786,3600843.6014202647,544566817.9933532,3973128.3974600895,52472.465679912195,375.141100834427,42546899742.52717,93773250.16067596,208444.4899624848,,0.0059101420258223306,,none
nonmetro_55,1546005.4009915763,51397.059540761715,1336982441.9693446,66873741.148004875,1600080342.848401,80656196.26419121,133424.0016197058,6123.023287520828,157625724032.32086,1906755718.2244859,510849.8686067658,,0.03448202125073994,,none
nonmetro_56,404936.35133513354,31342.403540354033,443804639.49594957,40326881.98019802,521965747.4779478,45086753.472547255,37837.36633663366,3915.4845484548455,63939184487.66876,1352086517.4917493,123796.16231623162,,0.08028066866909814,,none
